6536	2.602089	0.264243	2
11291	5.594166	0.227187	2
9597	5.947919	1.202151	2
29965	4.241412	0.088245	1
29072	1.876407	0.931638	1
44868	8.886715	1.030755	3
40140	8.289826	0.977675	3
25015	9.778649	0.682219	3
53262	1.879824	1.279504	1
24333	4.912410	0.425290	1
79069	15.672909	0.154950	1
39349	9.204810	1.297966	3
67279	9.348036	0.832851	1
22353	1.488250	0.158476	1
36420	9.322730	0.310232	3
13872	5.225096	0.620368	2
12096	3.461148	0.618623	2
0	0.000000	0.396239	2
11730	0.000000	1.415946	2
38559	8.892958	1.040316	3
3414	4.734264	0.422111	2
31740	10.323978	0.842677	3
4989	6.362494	0.928068	2
41918	7.484137	1.332697	3
53952	3.847705	1.267280	1
66208	8.395376	0.482224	1
5849	1.495023	0.213882	2
17972	9.467298	0.646793	3
8680	0.753142	0.518615	2
14796	0.000000	1.418024	2
65682	9.472404	0.889638	1
0	5.797618	0.774043	2
12407	8.961371	1.221172	3
29887	13.182229	0.976073	3
76403	17.813989	0.539531	1
42196	11.158353	0.078607	3
56772	3.184335	0.700554	1
11545	3.039255	1.178362	2
24050	11.724518	1.595531	3
23518	10.987493	0.367344	3
45838	10.323928	1.558517	3
4599	0.458500	0.813093	2
32909	5.861552	1.537207	3
13730	0.000000	0.946564	2
8644	3.409522	0.970971	2
46227	6.464271	0.890989	3
9196	1.699276	0.108489	2
5814	0.435644	0.708526	2
12139	0.000000	0.379452	2
67261	6.107065	0.627864	1
70695	0.000000	0.647328	1
43171	7.575334	1.180538	3
52056	10.165913	1.117795	3
33160	6.365285	1.253771	3
37025	9.572293	0.299819	3
7739	1.438983	0.303157	2
11798	2.004510	0.380787	2
58579	5.650371	1.385775	1
50990	4.708628	1.062992	1
39839	8.168580	1.674094	3
30993	4.692859	1.265090	3
13437	0.178180	0.904457	2
10053	3.314162	0.706780	2
12640	7.862043	0.879033	2
7102	4.250536	1.135209	2
27871	9.135280	1.090191	3
